     count_list      y_history    x_0_history    x_1_history   dx_0_history   dx_1_history
            646    6.33950e-02    8.21962e-01    3.21962e-01    5.03091e-04    5.03091e-04
            647    6.30372e-02    8.22465e-01    3.22465e-01    5.02751e-04    5.02751e-04
            648    6.26807e-02    8.22968e-01    3.22968e-01    5.02408e-04    5.02408e-04
            649    6.23254e-02    8.23470e-01    3.23470e-01    5.02065e-04    5.02065e-04
            650    6.19714e-02    8.23972e-01    3.23972e-01    5.01720e-04    5.01720e-04
            651    6.16186e-02    8.24474e-01    3.24474e-01    5.01374e-04    5.01374e-04
            652    6.12671e-02    8.24976e-01    3.24976e-01    5.01026e-04    5.01026e-04
            653    6.09168e-02    8.25477e-01    3.25477e-01    5.00677e-04    5.00677e-04
            654    6.05678e-02    8.25977e-01    3.25977e-01    5.00327e-04    5.00327e-04
            655    6.02201e-02    8.26478e-01    3.26478e-01    4.99975e-04    4.99975e-04
            656    5.98735e-02    8.26978e-01    3.26978e-01    4.99622e-04    4.99622e-04
            657    5.95282e-02    8.27477e-01    3.27477e-01    4.99267e-04    4.99267e-04
            658    5.91842e-02    8.27976e-01    3.27976e-01    4.98911e-04    4.98911e-04
            659    5.88414e-02    8.28475e-01    3.28475e-01    4.98554e-04    4.98554e-04
            660    5.84998e-02    8.28974e-01    3.28974e-01    4.98196e-04    4.98196e-04
            661    5.81595e-02    8.29472e-01    3.29472e-01    4.97836e-04    4.97836e-04
            662    5.78204e-02    8.29970e-01    3.29970e-01    4.97474e-04    4.97474e-04
            663    5.74826e-02    8.30467e-01    3.30467e-01    4.97112e-04    4.97112e-04
            664    5.71460e-02    8.30965e-01    3.30965e-01    4.96747e-04    4.96747e-04
            665    5.68106e-02    8.31461e-01    3.31461e-01    4.96382e-04    4.96382e-04
            666    5.64765e-02    8.31958e-01    3.31958e-01    4.96015e-04    4.96015e-04
            667    5.61435e-02    8.32454e-01    3.32454e-01    4.95647e-04    4.95647e-04
            668    5.58119e-02    8.32949e-01    3.32949e-01    4.95277e-04    4.95277e-04
            669    5.54814e-02    8.33445e-01    3.33445e-01    4.94907e-04    4.94907e-04
            670    5.51522e-02    8.33940e-01    3.33940e-01    4.94534e-04    4.94534e-04
            671    5.48242e-02    8.34434e-01    3.34434e-01    4.94161e-04    4.94161e-04
            672    5.44974e-02    8.34928e-01    3.34928e-01    4.93786e-04    4.93786e-04
            673    5.41718e-02    8.35422e-01    3.35422e-01    4.93409e-04    4.93409e-04
            674    5.38475e-02    8.35915e-01    3.35915e-01    4.93031e-04    4.93031e-04
            675    5.35244e-02    8.36408e-01    3.36408e-01    4.92652e-04    4.92652e-04
            676    5.32025e-02    8.36901e-01    3.36901e-01    4.92272e-04    4.92272e-04
            677    5.28818e-02    8.37393e-01    3.37393e-01    4.91890e-04    4.91890e-04
            678    5.25624e-02    8.37885e-01    3.37885e-01    4.91507e-04    4.91507e-04
            679    5.22441e-02    8.38377e-01    3.38377e-01    4.91122e-04    4.91122e-04
            680    5.19271e-02    8.38868e-01    3.38868e-01    4.90736e-04    4.90736e-04
            681    5.16113e-02    8.39359e-01    3.39359e-01    4.90349e-04    4.90349e-04
            682    5.12967e-02    8.39849e-01    3.39849e-01    4.89960e-04    4.89960e-04
            683    5.09833e-02    8.40339e-01    3.40339e-01    4.89570e-04    4.89570e-04
            684    5.06711e-02    8.40828e-01    3.40828e-01    4.89179e-04    4.89179e-04
            685    5.03602e-02    8.41318e-01    3.41318e-01    4.88786e-04    4.88786e-04
            686    5.00504e-02    8.41806e-01    3.41806e-01    4.88392e-04    4.88392e-04
            687    4.97418e-02    8.42295e-01    3.42295e-01    4.87996e-04    4.87996e-04
            688    4.94345e-02    8.42783e-01    3.42783e-01    4.87599e-04    4.87599e-04
            689    4.91283e-02    8.43270e-01    3.43270e-01    4.87201e-04    4.87201e-04
            690    4.88233e-02    8.43758e-01    3.43758e-01    4.86802e-04    4.86802e-04
            691    4.85196e-02    8.44244e-01    3.44244e-01    4.86401e-04    4.86401e-04
            692    4.82170e-02    8.44731e-01    3.44731e-01    4.85998e-04    4.85998e-04
            693    4.79157e-02    8.45217e-01    3.45217e-01    4.85595e-04    4.85595e-04
            694    4.76155e-02    8.45702e-01    3.45702e-01    4.85189e-04    4.85189e-04
            695    4.73165e-02    8.46188e-01    3.46188e-01    4.84783e-04    4.84783e-04
            696    4.70187e-02    8.46672e-01    3.46672e-01    4.84375e-04    4.84375e-04
            697    4.67221e-02    8.47157e-01    3.47157e-01    4.83966e-04    4.83966e-04
            698    4.64267e-02    8.47641e-01    3.47641e-01    4.83556e-04    4.83556e-04
            699    4.61325e-02    8.48124e-01    3.48124e-01    4.83144e-04    4.83144e-04
            700    4.58394e-02    8.48607e-01    3.48607e-01    4.82730e-04    4.82730e-04
            701    4.55475e-02    8.49090e-01    3.49090e-01    4.82316e-04    4.82316e-04
            702    4.52569e-02    8.49572e-01    3.49572e-01    4.81900e-04    4.81900e-04
            703    4.49674e-02    8.50054e-01    3.50054e-01    4.81482e-04    4.81482e-04
            704    4.46790e-02    8.50536e-01    3.50536e-01    4.81064e-04    4.81064e-04
            705    4.43919e-02    8.51017e-01    3.51017e-01    4.80644e-04    4.80644e-04
            706    4.41059e-02    8.51498e-01    3.51498e-01    4.80222e-04    4.80222e-04
            707    4.38211e-02    8.51978e-01    3.51978e-01    4.79799e-04    4.79799e-04
            708    4.35375e-02    8.52458e-01    3.52458e-01    4.79375e-04    4.79375e-04
            709    4.32551e-02    8.52937e-01    3.52937e-01    4.78950e-04    4.78950e-04
            710    4.29738e-02    8.53416e-01    3.53416e-01    4.78523e-04    4.78523e-04
            711    4.26937e-02    8.53894e-01    3.53894e-01    4.78094e-04    4.78094e-04
            712    4.24147e-02    8.54373e-01    3.54373e-01    4.77665e-04    4.77665e-04
            713    4.21369e-02    8.54850e-01    3.54850e-01    4.77234e-04    4.77234e-04
            714    4.18603e-02    8.55327e-01    3.55327e-01    4.76801e-04    4.76801e-04
            715    4.15848e-02    8.55804e-01    3.55804e-01    4.76368e-04    4.76368e-04
            716    4.13105e-02    8.56281e-01    3.56281e-01    4.75932e-04    4.75932e-04
            717    4.10374e-02    8.56757e-01    3.56757e-01    4.75496e-04    4.75496e-04
            718    4.07654e-02    8.57232e-01    3.57232e-01    4.75058e-04    4.75058e-04
            719    4.04945e-02    8.57707e-01    3.57707e-01    4.74619e-04    4.74619e-04
            720    4.02248e-02    8.58182e-01    3.58182e-01    4.74178e-04    4.74178e-04
            721    3.99563e-02    8.58656e-01    3.58656e-01    4.73736e-04    4.73736e-04
            722    3.96889e-02    8.59130e-01    3.59130e-01    4.73293e-04    4.73293e-04
            723    3.94227e-02    8.59603e-01    3.59603e-01    4.72848e-04    4.72848e-04
            724    3.91576e-02    8.60076e-01    3.60076e-01    4.72402e-04    4.72402e-04
            725    3.88936e-02    8.60548e-01    3.60548e-01    4.71955e-04    4.71955e-04
            726    3.86308e-02    8.61020e-01    3.61020e-01    4.71506e-04    4.71506e-04
            727    3.83691e-02    8.61492e-01    3.61492e-01    4.71056e-04    4.71056e-04
            728    3.81086e-02    8.61963e-01    3.61963e-01    4.70604e-04    4.70604e-04
            729    3.78492e-02    8.62433e-01    3.62433e-01    4.70151e-04    4.70151e-04
            730    3.75909e-02    8.62903e-01    3.62903e-01    4.69697e-04    4.69697e-04
            731    3.73338e-02    8.63373e-01    3.63373e-01    4.69241e-04    4.69241e-04
            732    3.70778e-02    8.63842e-01    3.63842e-01    4.68784e-04    4.68784e-04
            733    3.68229e-02    8.64311e-01    3.64311e-01    4.68325e-04    4.68325e-04
            734    3.65692e-02    8.64779e-01    3.64779e-01    4.67866e-04    4.67866e-04
            735    3.63165e-02    8.65247e-01    3.65247e-01    4.67404e-04    4.67404e-04
            736    3.60650e-02    8.65715e-01    3.65715e-01    4.66942e-04    4.66942e-04
            737    3.58147e-02    8.66182e-01    3.66182e-01    4.66478e-04    4.66478e-04
            738    3.55654e-02    8.66648e-01    3.66648e-01    4.66012e-04    4.66012e-04
            739    3.53173e-02    8.67114e-01    3.67114e-01    4.65546e-04    4.65546e-04
            740    3.50702e-02    8.67580e-01    3.67580e-01    4.65078e-04    4.65078e-04
            741    3.48243e-02    8.68045e-01    3.68045e-01    4.64608e-04    4.64608e-04
            742    3.45795e-02    8.68509e-01    3.68509e-01    4.64137e-04    4.64137e-04
            743    3.43359e-02    8.68974e-01    3.68974e-01    4.63665e-04    4.63665e-04
            744    3.40933e-02    8.69437e-01    3.69437e-01    4.63191e-04    4.63191e-04
            745    3.38518e-02    8.69900e-01    3.69900e-01    4.62716e-04    4.62716e-04
            746    3.36114e-02    8.70363e-01    3.70363e-01    4.62240e-04    4.62240e-04
            747    3.33722e-02    8.70825e-01    3.70825e-01    4.61762e-04    4.61762e-04
            748    3.31340e-02    8.71287e-01    3.71287e-01    4.61283e-04    4.61283e-04
            749    3.28969e-02    8.71748e-01    3.71748e-01    4.60802e-04    4.60802e-04
            750    3.26610e-02    8.72209e-01    3.72209e-01    4.60320e-04    4.60320e-04
            751    3.24261e-02    8.72670e-01    3.72670e-01    4.59837e-04    4.59837e-04
            752    3.21923e-02    8.73129e-01    3.73129e-01    4.59352e-04    4.59352e-04
            753    3.19596e-02    8.73589e-01    3.73589e-01    4.58866e-04    4.58866e-04
            754    3.17280e-02    8.74048e-01    3.74048e-01    4.58379e-04    4.58379e-04
            755    3.14975e-02    8.74506e-01    3.74506e-01    4.57890e-04    4.57890e-04
            756    3.12681e-02    8.74964e-01    3.74964e-01    4.57399e-04    4.57399e-04
            757    3.10397e-02    8.75421e-01    3.75421e-01    4.56908e-04    4.56908e-04
            758    3.08125e-02    8.75878e-01    3.75878e-01    4.56414e-04    4.56414e-04
            759    3.05863e-02    8.76335e-01    3.76335e-01    4.55920e-04    4.55920e-04
            760    3.03612e-02    8.76791e-01    3.76791e-01    4.55424e-04    4.55424e-04
            761    3.01371e-02    8.77246e-01    3.77246e-01    4.54927e-04    4.54927e-04
            762    2.99142e-02    8.77701e-01    3.77701e-01    4.54428e-04    4.54428e-04
            763    2.96923e-02    8.78155e-01    3.78155e-01    4.53928e-04    4.53928e-04
            764    2.94714e-02    8.78609e-01    3.78609e-01    4.53426e-04    4.53426e-04
            765    2.92517e-02    8.79063e-01    3.79063e-01    4.52924e-04    4.52924e-04
            766    2.90330e-02    8.79516e-01    3.79516e-01    4.52419e-04    4.52419e-04
            767    2.88154e-02    8.79968e-01    3.79968e-01    4.51914e-04    4.51914e-04
            768    2.85988e-02    8.80420e-01    3.80420e-01    4.51406e-04    4.51406e-04
            769    2.83833e-02    8.80871e-01    3.80871e-01    4.50898e-04    4.50898e-04
            770    2.81688e-02    8.81322e-01    3.81322e-01    4.50388e-04    4.50388e-04
            771    2.79554e-02    8.81773e-01    3.81773e-01    4.49877e-04    4.49877e-04
            772    2.77431e-02    8.82222e-01    3.82222e-01    4.49364e-04    4.49364e-04
            773    2.75318e-02    8.82672e-01    3.82672e-01    4.48850e-04    4.48850e-04
            774    2.73215e-02    8.83121e-01    3.83121e-01    4.48334e-04    4.48334e-04
            775    2.71123e-02    8.83569e-01    3.83569e-01    4.47817e-04    4.47817e-04
            776    2.69042e-02    8.84017e-01    3.84017e-01    4.47299e-04    4.47299e-04
            777    2.66971e-02    8.84464e-01    3.84464e-01    4.46779e-04    4.46779e-04
            778    2.64910e-02    8.84911e-01    3.84911e-01    4.46258e-04    4.46258e-04
            779    2.62860e-02    8.85357e-01    3.85357e-01    4.45735e-04    4.45735e-04
            780    2.60820e-02    8.85803e-01    3.85803e-01    4.45211e-04    4.45211e-04
            781    2.58790e-02    8.86248e-01    3.86248e-01    4.44685e-04    4.44685e-04
            782    2.56770e-02    8.86693e-01    3.86693e-01    4.44158e-04    4.44158e-04
            783    2.54761e-02    8.87137e-01    3.87137e-01    4.43630e-04    4.43630e-04
            784    2.52762e-02    8.87581e-01    3.87581e-01    4.43100e-04    4.43100e-04
            785    2.50774e-02    8.88024e-01    3.88024e-01    4.42569e-04    4.42569e-04
            786    2.48796e-02    8.88466e-01    3.88466e-01    4.42036e-04    4.42036e-04
            787    2.46827e-02    8.88908e-01    3.88908e-01    4.41502e-04    4.41502e-04
            788    2.44869e-02    8.89350e-01    3.89350e-01    4.40967e-04    4.40967e-04
            789    2.42922e-02    8.89791e-01    3.89791e-01    4.40430e-04    4.40430e-04
            790    2.40984e-02    8.90231e-01    3.90231e-01    4.39891e-04    4.39891e-04
            791    2.39056e-02    8.90671e-01    3.90671e-01    4.39351e-04    4.39351e-04
            792    2.37139e-02    8.91110e-01    3.91110e-01    4.38810e-04    4.38810e-04
            793    2.35231e-02    8.91549e-01    3.91549e-01    4.38267e-04    4.38267e-04
            794    2.33334e-02    8.91988e-01    3.91988e-01    4.37723e-04    4.37723e-04
            795    2.31447e-02    8.92425e-01    3.92425e-01    4.37178e-04    4.37178e-04
            796    2.29569e-02    8.92862e-01    3.92862e-01    4.36631e-04    4.36631e-04
            797    2.27702e-02    8.93299e-01    3.93299e-01    4.36082e-04    4.36082e-04
            798    2.25844e-02    8.93735e-01    3.93735e-01    4.35532e-04    4.35532e-04
            799    2.23997e-02    8.94171e-01    3.94171e-01    4.34981e-04    4.34981e-04
            800    2.22159e-02    8.94606e-01    3.94606e-01    4.34428e-04    4.34428e-04
            801    2.20332e-02    8.95040e-01    3.95040e-01    4.33873e-04    4.33873e-04
            802    2.18514e-02    8.95474e-01    3.95474e-01    4.33318e-04    4.33318e-04
            803    2.16706e-02    8.95907e-01    3.95907e-01    4.32760e-04    4.32760e-04
            804    2.14908e-02    8.96340e-01    3.96340e-01    4.32202e-04    4.32202e-04
            805    2.13119e-02    8.96772e-01    3.96772e-01    4.31641e-04    4.31641e-04
            806    2.11341e-02    8.97204e-01    3.97204e-01    4.31080e-04    4.31080e-04
            807    2.09572e-02    8.97635e-01    3.97635e-01    4.30517e-04    4.30517e-04
            808    2.07813e-02    8.98065e-01    3.98065e-01    4.29952e-04    4.29952e-04
            809    2.06064e-02    8.98495e-01    3.98495e-01    4.29386e-04    4.29386e-04
            810    2.04324e-02    8.98925e-01    3.98925e-01    4.28818e-04    4.28818e-04
            811    2.02594e-02    8.99354e-01    3.99354e-01    4.28249e-04    4.28249e-04
            812    2.00873e-02    8.99782e-01    3.99782e-01    4.27679e-04    4.27679e-04
            813    1.99163e-02    9.00210e-01    4.00210e-01    4.27107e-04    4.27107e-04
            814    1.97462e-02    9.00637e-01    4.00637e-01    4.26534e-04    4.26534e-04
            815    1.95770e-02    9.01063e-01    4.01063e-01    4.25959e-04    4.25959e-04
            816    1.94088e-02    9.01489e-01    4.01489e-01    4.25382e-04    4.25382e-04
            817    1.92415e-02    9.01915e-01    4.01915e-01    4.24804e-04    4.24804e-04
            818    1.90752e-02    9.02339e-01    4.02339e-01    4.24225e-04    4.24225e-04
            819    1.89099e-02    9.02764e-01    4.02764e-01    4.23644e-04    4.23644e-04
            820    1.87454e-02    9.03187e-01    4.03187e-01    4.23061e-04    4.23061e-04
            821    1.85820e-02    9.03610e-01    4.03610e-01    4.22478e-04    4.22478e-04
            822    1.84194e-02    9.04033e-01    4.04033e-01    4.21892e-04    4.21892e-04
            823    1.82578e-02    9.04455e-01    4.04455e-01    4.21305e-04    4.21305e-04
            824    1.80972e-02    9.04876e-01    4.04876e-01    4.20717e-04    4.20717e-04
            825    1.79374e-02    9.05297e-01    4.05297e-01    4.20127e-04    4.20127e-04
            826    1.77787e-02    9.05717e-01    4.05717e-01    4.19535e-04    4.19535e-04
            827    1.76208e-02    9.06136e-01    4.06136e-01    4.18942e-04    4.18942e-04
            828    1.74638e-02    9.06555e-01    4.06555e-01    4.18348e-04    4.18348e-04
            829    1.73078e-02    9.06974e-01    4.06974e-01    4.17752e-04    4.17752e-04
            830    1.71527e-02    9.07391e-01    4.07391e-01    4.17154e-04    4.17154e-04
            831    1.69985e-02    9.07809e-01    4.07809e-01    4.16555e-04    4.16555e-04
            832    1.68453e-02    9.08225e-01    4.08225e-01    4.15955e-04    4.15955e-04
            833    1.66929e-02    9.08641e-01    4.08641e-01    4.15352e-04    4.15352e-04
            834    1.65415e-02    9.09056e-01    4.09056e-01    4.14749e-04    4.14749e-04
            835    1.63910e-02    9.09471e-01    4.09471e-01    4.14143e-04    4.14143e-04
            836    1.62413e-02    9.09885e-01    4.09885e-01    4.13537e-04    4.13537e-04
            837    1.60926e-02    9.10299e-01    4.10299e-01    4.12928e-04    4.12928e-04
            838    1.59448e-02    9.10712e-01    4.10712e-01    4.12319e-04    4.12319e-04
            839    1.57979e-02    9.11124e-01    4.11124e-01    4.11707e-04    4.11707e-04
            840    1.56518e-02    9.11536e-01    4.11536e-01    4.11094e-04    4.11094e-04
            841    1.55067e-02    9.11947e-01    4.11947e-01    4.10480e-04    4.10480e-04
            842    1.53625e-02    9.12357e-01    4.12357e-01    4.09864e-04    4.09864e-04
            843    1.52191e-02    9.12767e-01    4.12767e-01    4.09246e-04    4.09246e-04
            844    1.50767e-02    9.13176e-01    4.13176e-01    4.08627e-04    4.08627e-04
            845    1.49351e-02    9.13585e-01    4.13585e-01    4.08006e-04    4.08006e-04
            846    1.47944e-02    9.13993e-01    4.13993e-01    4.07384e-04    4.07384e-04
            847    1.46546e-02    9.14400e-01    4.14400e-01    4.06760e-04    4.06760e-04
            848    1.45156e-02    9.14807e-01    4.14807e-01    4.06134e-04    4.06134e-04
            849    1.43776e-02    9.15213e-01    4.15213e-01    4.05507e-04    4.05507e-04
            850    1.42404e-02    9.15619e-01    4.15619e-01    4.04878e-04    4.04878e-04
            851    1.41040e-02    9.16024e-01    4.16024e-01    4.04248e-04    4.04248e-04
            852    1.39686e-02    9.16428e-01    4.16428e-01    4.03616e-04    4.03616e-04
            853    1.38340e-02    9.16832e-01    4.16832e-01    4.02983e-04    4.02983e-04
            854    1.37002e-02    9.17235e-01    4.17235e-01    4.02348e-04    4.02348e-04
            855    1.35674e-02    9.17637e-01    4.17637e-01    4.01711e-04    4.01711e-04
            856    1.34353e-02    9.18039e-01    4.18039e-01    4.01073e-04    4.01073e-04
            857    1.33042e-02    9.18440e-01    4.18440e-01    4.00433e-04    4.00433e-04
            858    1.31738e-02    9.18840e-01    4.18840e-01    3.99791e-04    3.99791e-04
            859    1.30444e-02    9.19240e-01    4.19240e-01    3.99148e-04    3.99148e-04
            860    1.29158e-02    9.19639e-01    4.19639e-01    3.98503e-04    3.98503e-04
            861    1.27880e-02    9.20038e-01    4.20038e-01    3.97857e-04    3.97857e-04
            862    1.26610e-02    9.20435e-01    4.20435e-01    3.97209e-04    3.97209e-04
            863    1.25349e-02    9.20833e-01    4.20833e-01    3.96559e-04    3.96559e-04
            864    1.24097e-02    9.21229e-01    4.21229e-01    3.95908e-04    3.95908e-04
            865    1.22852e-02    9.21625e-01    4.21625e-01    3.95255e-04    3.95255e-04
            866    1.21616e-02    9.22020e-01    4.22020e-01    3.94600e-04    3.94600e-04
            867    1.20389e-02    9.22415e-01    4.22415e-01    3.93944e-04    3.93944e-04
            868    1.19169e-02    9.22809e-01    4.22809e-01    3.93286e-04    3.93286e-04
            869    1.17958e-02    9.23202e-01    4.23202e-01    3.92626e-04    3.92626e-04
            870    1.16755e-02    9.23595e-01    4.23595e-01    3.91965e-04    3.91965e-04
            871    1.15560e-02    9.23987e-01    4.23987e-01    3.91302e-04    3.91302e-04
            872    1.14373e-02    9.24378e-01    4.24378e-01    3.90637e-04    3.90637e-04
            873    1.13195e-02    9.24769e-01    4.24769e-01    3.89971e-04    3.89971e-04
            874    1.12024e-02    9.25159e-01    4.25159e-01    3.89303e-04    3.89303e-04
            875    1.10862e-02    9.25548e-01    4.25548e-01    3.88633e-04    3.88633e-04
            876    1.09708e-02    9.25937e-01    4.25937e-01    3.87962e-04    3.87962e-04
            877    1.08561e-02    9.26325e-01    4.26325e-01    3.87289e-04    3.87289e-04
            878    1.07423e-02    9.26712e-01    4.26712e-01    3.86614e-04    3.86614e-04
            879    1.06293e-02    9.27099e-01    4.27099e-01    3.85938e-04    3.85938e-04
            880    1.05170e-02    9.27484e-01    4.27484e-01    3.85259e-04    3.85259e-04
            881    1.04056e-02    9.27870e-01    4.27870e-01    3.84579e-04    3.84579e-04
            882    1.02949e-02    9.28254e-01    4.28254e-01    3.83898e-04    3.83898e-04
            883    1.01850e-02    9.28638e-01    4.28638e-01    3.83214e-04    3.83214e-04
            884    1.00759e-02    9.29021e-01    4.29021e-01    3.82529e-04    3.82529e-04
            885    9.96761e-03    9.29404e-01    4.29404e-01    3.81842e-04    3.81842e-04
            886    9.86008e-03    9.29786e-01    4.29786e-01    3.81154e-04    3.81154e-04
            887    9.75332e-03    9.30167e-01    4.30167e-01    3.80463e-04    3.80463e-04
            888    9.64733e-03    9.30547e-01    4.30547e-01    3.79771e-04    3.79771e-04
            889    9.54212e-03    9.30927e-01    4.30927e-01    3.79077e-04    3.79077e-04
            890    9.43767e-03    9.31306e-01    4.31306e-01    3.78382e-04    3.78382e-04
            891    9.33399e-03    9.31685e-01    4.31685e-01    3.77684e-04    3.77684e-04
            892    9.23106e-03    9.32062e-01    4.32062e-01    3.76985e-04    3.76985e-04
            893    9.12890e-03    9.32439e-01    4.32439e-01    3.76284e-04    3.76284e-04
            894    9.02750e-03    9.32816e-01    4.32816e-01    3.75581e-04    3.75581e-04
            895    8.92685e-03    9.33191e-01    4.33191e-01    3.74876e-04    3.74876e-04
            896    8.82695e-03    9.33566e-01    4.33566e-01    3.74170e-04    3.74170e-04
            897    8.72780e-03    9.33940e-01    4.33940e-01    3.73462e-04    3.73462e-04
            898    8.62939e-03    9.34314e-01    4.34314e-01    3.72752e-04    3.72752e-04
            899    8.53173e-03    9.34686e-01    4.34686e-01    3.72040e-04    3.72040e-04
            900    8.43481e-03    9.35058e-01    4.35058e-01    3.71326e-04    3.71326e-04
            901    8.33863e-03    9.35430e-01    4.35430e-01    3.70611e-04    3.70611e-04
            902    8.24318e-03    9.35800e-01    4.35800e-01    3.69893e-04    3.69893e-04
            903    8.14847e-03    9.36170e-01    4.36170e-01    3.69174e-04    3.69174e-04
            904    8.05448e-03    9.36539e-01    4.36539e-01    3.68453e-04    3.68453e-04
            905    7.96123e-03    9.36908e-01    4.36908e-01    3.67730e-04    3.67730e-04
            906    7.86869e-03    9.37276e-01    4.37276e-01    3.67005e-04    3.67005e-04
            907    7.77688e-03    9.37643e-01    4.37643e-01    3.66279e-04    3.66279e-04
            908    7.68579e-03    9.38009e-01    4.38009e-01    3.65550e-04    3.65550e-04
            909    7.59541e-03    9.38374e-01    4.38374e-01    3.64819e-04    3.64819e-04
            910    7.50575e-03    9.38739e-01    4.38739e-01    3.64087e-04    3.64087e-04
            911    7.41680e-03    9.39103e-01    4.39103e-01    3.63353e-04    3.63353e-04
            912    7.32855e-03    9.39467e-01    4.39467e-01    3.62617e-04    3.62617e-04
            913    7.24102e-03    9.39829e-01    4.39829e-01    3.61879e-04    3.61879e-04
            914    7.15418e-03    9.40191e-01    4.40191e-01    3.61139e-04    3.61139e-04
            915    7.06804e-03    9.40552e-01    4.40552e-01    3.60397e-04    3.60397e-04
            916    6.98261e-03    9.40913e-01    4.40913e-01    3.59653e-04    3.59653e-04
            917    6.89786e-03    9.41272e-01    4.41272e-01    3.58907e-04    3.58907e-04
            918    6.81381e-03    9.41631e-01    4.41631e-01    3.58159e-04    3.58159e-04
            919    6.73044e-03    9.41989e-01    4.41989e-01    3.57409e-04    3.57409e-04
            920    6.64776e-03    9.42347e-01    4.42347e-01    3.56658e-04    3.56658e-04
            921    6.56577e-03    9.42704e-01    4.42704e-01    3.55904e-04    3.55904e-04
            922    6.48445e-03    9.43059e-01    4.43059e-01    3.55148e-04    3.55148e-04
            923    6.40382e-03    9.43415e-01    4.43415e-01    3.54390e-04    3.54390e-04
            924    6.32385e-03    9.43769e-01    4.43769e-01    3.53631e-04    3.53631e-04
            925    6.24456e-03    9.44123e-01    4.44123e-01    3.52869e-04    3.52869e-04
            926    6.16594e-03    9.44475e-01    4.44475e-01    3.52105e-04    3.52105e-04
            927    6.08799e-03    9.44828e-01    4.44828e-01    3.51339e-04    3.51339e-04
            928    6.01070e-03    9.45179e-01    4.45179e-01    3.50571e-04    3.50571e-04
            929    5.93407e-03    9.45529e-01    4.45529e-01    3.49802e-04    3.49802e-04
            930    5.85810e-03    9.45879e-01    4.45879e-01    3.49030e-04    3.49030e-04
            931    5.78279e-03    9.46228e-01    4.46228e-01    3.48256e-04    3.48256e-04
            932    5.70812e-03    9.46577e-01    4.46577e-01    3.47480e-04    3.47480e-04
            933    5.63411e-03    9.46924e-01    4.46924e-01    3.46701e-04    3.46701e-04
            934    5.56074e-03    9.47271e-01    4.47271e-01    3.45921e-04    3.45921e-04
            935    5.48802e-03    9.47617e-01    4.47617e-01    3.45139e-04    3.45139e-04
            936    5.41594e-03    9.47962e-01    4.47962e-01    3.44354e-04    3.44354e-04
            937    5.34450e-03    9.48306e-01    4.48306e-01    3.43568e-04    3.43568e-04
            938    5.27370e-03    9.48650e-01    4.48650e-01    3.42779e-04    3.42779e-04
            939    5.20352e-03    9.48993e-01    4.48993e-01    3.41988e-04    3.41988e-04
            940    5.13398e-03    9.49335e-01    4.49335e-01    3.41195e-04    3.41195e-04
            941    5.06507e-03    9.49676e-01    4.49676e-01    3.40400e-04    3.40400e-04
            942    4.99678e-03    9.50016e-01    4.50016e-01    3.39602e-04    3.39602e-04
            943    4.92911e-03    9.50356e-01    4.50356e-01    3.38803e-04    3.38803e-04
            944    4.86206e-03    9.50695e-01    4.50695e-01    3.38001e-04    3.38001e-04
            945    4.79563e-03    9.51033e-01    4.51033e-01    3.37197e-04    3.37197e-04
            946    4.72981e-03    9.51370e-01    4.51370e-01    3.36391e-04    3.36391e-04
            947    4.66460e-03    9.51706e-01    4.51706e-01    3.35582e-04    3.35582e-04
            948    4.60000e-03    9.52042e-01    4.52042e-01    3.34771e-04    3.34771e-04
            949    4.53600e-03    9.52376e-01    4.52376e-01    3.33959e-04    3.33959e-04
            950    4.47261e-03    9.52710e-01    4.52710e-01    3.33143e-04    3.33143e-04
            951    4.40982e-03    9.53044e-01    4.53044e-01    3.32326e-04    3.32326e-04
            952    4.34762e-03    9.53376e-01    4.53376e-01    3.31506e-04    3.31506e-04
            953    4.28601e-03    9.53707e-01    4.53707e-01    3.30684e-04    3.30684e-04
            954    4.22500e-03    9.54038e-01    4.54038e-01    3.29860e-04    3.29860e-04
            955    4.16457e-03    9.54368e-01    4.54368e-01    3.29033e-04    3.29033e-04
            956    4.10473e-03    9.54697e-01    4.54697e-01    3.28204e-04    3.28204e-04
            957    4.04547e-03    9.55025e-01    4.55025e-01    3.27372e-04    3.27372e-04
            958    3.98679e-03    9.55353e-01    4.55353e-01    3.26539e-04    3.26539e-04
            959    3.92869e-03    9.55679e-01    4.55679e-01    3.25703e-04    3.25703e-04
            960    3.87116e-03    9.56005e-01    4.56005e-01    3.24864e-04    3.24864e-04
            961    3.81420e-03    9.56330e-01    4.56330e-01    3.24023e-04    3.24023e-04
            962    3.75781e-03    9.56654e-01    4.56654e-01    3.23180e-04    3.23180e-04
            963    3.70198e-03    9.56977e-01    4.56977e-01    3.22334e-04    3.22334e-04
            964    3.64672e-03    9.57299e-01    4.57299e-01    3.21486e-04    3.21486e-04
            965    3.59202e-03    9.57621e-01    4.57621e-01    3.20635e-04    3.20635e-04
            966    3.53787e-03    9.57941e-01    4.57941e-01    3.19782e-04    3.19782e-04
            967    3.48427e-03    9.58261e-01    4.58261e-01    3.18926e-04    3.18926e-04
            968    3.43123e-03    9.58580e-01    4.58580e-01    3.18068e-04    3.18068e-04
            969    3.37874e-03    9.58898e-01    4.58898e-01    3.17207e-04    3.17207e-04
